serialNumber,date,latestFullness,fullnessThreshold,reason_code,longitude,latitude,year,month,day,weekday
1511208,2018-08-28,0.0,8.0,2,144.735345,-37.8827266667,2018,8,28,1
1511208,2018-08-29,0.0,8.0,2,144.735345,-37.8827266667,2018,8,29,2
1511208,2018-08-30,0.0,8.0,2,144.735345,-37.8827266667,2018,8,30,3
1511208,2018-08-31,4.0,8.0,2,144.735345,-37.8827266667,2018,8,31,4
1511208,2018-09-01,0.0,8.0,2,144.735345,-37.8827266667,2018,9,1,5
1511208,2018-09-02,0.0,8.0,2,144.735345,-37.8827266667,2018,9,2,6
1511208,2018-09-03,6.0,8.0,2,144.735345,-37.8827266667,2018,9,3,0
1511208,2018-09-04,8.0,8.0,1,144.735345,-37.8827266667,2018,9,4,1
1511208,2018-09-05,0.0,8.0,2,144.735345,-37.8827266667,2018,9,5,2
1511208,2018-09-06,0.0,8.0,2,144.735345,-37.8827266667,2018,9,6,3
1511208,2018-09-07,0.0,8.0,2,144.735345,-37.8827266667,2018,9,7,4
1511208,2018-09-08,0.0,8.0,2,144.735345,-37.8827266667,2018,9,8,5
1511208,2018-09-09,0.0,8.0,2,144.735345,-37.8827266667,2018,9,9,6
1511208,2018-09-10,8.0,8.0,1,144.735345,-37.8827266667,2018,9,10,0
1511208,2018-09-11,0.0,8.0,2,144.735345,-37.8827266667,2018,9,11,1
1511208,2018-09-12,0.0,8.0,2,144.735345,-37.8827266667,2018,9,12,2
1511208,2018-09-13,6.0,8.0,2,144.735345,-37.8827266667,2018,9,13,3
1511208,2018-09-14,8.0,8.0,1,144.735345,-37.8827266667,2018,9,14,4
1511208,2018-09-15,0.0,8.0,2,144.735345,-37.8827266667,2018,9,15,5
1511208,2018-09-16,0.0,8.0,2,144.735345,-37.8827266667,2018,9,16,6
1511208,2018-09-17,6.0,8.0,2,144.735345,-37.8827266667,2018,9,17,0
1511208,2018-09-18,8.0,8.0,1,144.735345,-37.8827266667,2018,9,18,1
1511208,2018-09-19,0.0,8.0,2,144.735345,-37.8827266667,2018,9,19,2
1511208,2018-09-20,0.0,8.0,2,144.735345,-37.8827266667,2018,9,20,3
1511208,2018-09-21,6.0,8.0,2,144.735345,-37.8827266667,2018,9,21,4
1511208,2018-09-22,0.0,8.0,2,144.735345,-37.8827266667,2018,9,22,5
1511208,2018-09-23,4.0,8.0,2,144.735345,-37.8827266667,2018,9,23,6
1511208,2018-09-24,4.0,8.0,2,144.735345,-37.8827266667,2018,9,24,0
1511208,2018-09-25,8.0,8.0,1,144.735345,-37.8827266667,2018,9,25,1
1511208,2018-09-26,0.0,8.0,2,144.735345,-37.8827266667,2018,9,26,2
1511208,2018-09-27,0.0,8.0,2,144.735345,-37.8827266667,2018,9,27,3
1511208,2018-09-28,10.0,8.0,1,144.735345,-37.8827266667,2018,9,28,4
1511208,2018-09-29,0.0,8.0,2,144.735345,-37.8827266667,2018,9,29,5
1511208,2018-09-30,0.0,8.0,2,144.735345,-37.8827266667,2018,9,30,6
1511208,2018-10-01,4.0,8.0,2,144.735345,-37.8827266667,2018,10,1,0
1511208,2018-10-02,8.0,8.0,1,144.735345,-37.8827266667,2018,10,2,1
1511208,2018-10-03,0.0,8.0,2,144.735345,-37.8827266667,2018,10,3,2
1511208,2018-10-04,0.0,8.0,2,144.735345,-37.8827266667,2018,10,4,3
1511208,2018-10-05,4.0,8.0,2,144.735345,-37.8827266667,2018,10,5,4
1511208,2018-10-06,0.0,8.0,2,144.735345,-37.8827266667,2018,10,6,5
1511208,2018-10-07,0.0,8.0,2,144.735345,-37.8827266667,2018,10,7,6
1511208,2018-10-08,8.0,8.0,1,144.735345,-37.8827266667,2018,10,8,0
1511208,2018-10-09,0.0,8.0,2,144.735345,-37.8827266667,2018,10,9,1
1511208,2018-10-10,0.0,8.0,2,144.735345,-37.8827266667,2018,10,10,2
1511208,2018-10-11,4.0,8.0,2,144.735345,-37.8827266667,2018,10,11,3
1511208,2018-10-12,8.0,8.0,1,144.735345,-37.8827266667,2018,10,12,4
1511208,2018-10-13,0.0,8.0,2,144.735345,-37.8827266667,2018,10,13,5
1511208,2018-10-14,2.0,8.0,2,144.735345,-37.8827266667,2018,10,14,6
1511208,2018-10-15,8.0,8.0,1,144.735345,-37.8827266667,2018,10,15,0
1511208,2018-10-16,0.0,8.0,2,144.735345,-37.8827266667,2018,10,16,1
1511208,2018-10-17,0.0,8.0,2,144.735345,-37.8827266667,2018,10,17,2
1511208,2018-10-18,0.0,8.0,2,144.735345,-37.8827266667,2018,10,18,3
1511208,2018-10-19,6.0,8.0,2,144.735345,-37.8827266667,2018,10,19,4
1511208,2018-10-20,0.0,8.0,2,144.735345,-37.8827266667,2018,10,20,5
1511208,2018-10-21,0.0,8.0,2,144.735345,-37.8827266667,2018,10,21,6
1511208,2018-10-22,2.0,8.0,2,144.735345,-37.8827266667,2018,10,22,0
1511208,2018-10-23,8.0,8.0,1,144.735345,-37.8827266667,2018,10,23,1
1511208,2018-10-24,0.0,8.0,2,144.735345,-37.8827266667,2018,10,24,2
1511208,2018-10-25,0.0,8.0,2,144.735345,-37.8827266667,2018,10,25,3
1511208,2018-10-26,0.0,8.0,2,144.735345,-37.8827266667,2018,10,26,4
1511208,2018-10-27,0.0,8.0,2,144.735345,-37.8827266667,2018,10,27,5
1511208,2018-10-28,4.0,8.0,2,144.735345,-37.8827266667,2018,10,28,6
1511208,2018-10-29,6.0,8.0,2,144.735345,-37.8827266667,2018,10,29,0
1511208,2018-10-30,0.0,8.0,2,144.735345,-37.8827266667,2018,10,30,1
1511208,2018-10-31,0.0,8.0,2,144.735345,-37.8827266667,2018,10,31,2
1511208,2018-11-01,8.0,8.0,1,144.735345,-37.8827266667,2018,11,1,3
1511208,2018-11-02,0.0,8.0,2,144.735345,-37.8827266667,2018,11,2,4
1511208,2018-11-03,0.0,8.0,2,144.735345,-37.8827266667,2018,11,3,5
1511208,2018-11-04,0.0,8.0,2,144.735345,-37.8827266667,2018,11,4,6
1511208,2018-11-05,8.0,8.0,1,144.735345,-37.8827266667,2018,11,5,0
1511208,2018-11-06,0.0,8.0,2,144.735345,-37.8827266667,2018,11,6,1
1511208,2018-11-07,0.0,8.0,2,144.735345,-37.8827266667,2018,11,7,2
1511208,2018-11-08,0.0,8.0,2,144.735345,-37.8827266667,2018,11,8,3
1511208,2018-11-09,8.0,8.0,1,144.735345,-37.8827266667,2018,11,9,4
1511208,2018-11-10,7.428571428571429,8.0,1,144.735345,-37.8827266667,2018,11,10,5
1511208,2018-11-11,6.857142857142858,8.0,1,144.735345,-37.8827266667,2018,11,11,6
1511208,2018-11-12,6.285714285714286,8.0,1,144.735345,-37.8827266667,2018,11,12,0
1511208,2018-11-13,5.714285714285714,8.0,1,144.735345,-37.8827266667,2018,11,13,1
1511208,2018-11-14,5.142857142857143,8.0,1,144.735345,-37.8827266667,2018,11,14,2
1511208,2018-11-15,4.571428571428571,8.0,1,144.735345,-37.8827266667,2018,11,15,3
1511208,2018-11-16,4.0,8.0,1,144.735345,-37.8827266667,2018,11,16,4
1511208,2018-11-17,3.428571428571429,8.0,1,144.735345,-37.8827266667,2018,11,17,5
1511208,2018-11-18,2.8571428571428577,8.0,1,144.735345,-37.8827266667,2018,11,18,6
1511208,2018-11-19,2.2857142857142865,8.0,1,144.735345,-37.8827266667,2018,11,19,0
1511208,2018-11-20,1.7142857142857144,8.0,1,144.735345,-37.8827266667,2018,11,20,1
1511208,2018-11-21,1.1428571428571432,8.0,1,144.735345,-37.8827266667,2018,11,21,2
1511208,2018-11-22,0.5714285714285721,8.0,1,144.735345,-37.8827266667,2018,11,22,3
1511208,2018-11-23,0.0,8.0,2,144.735345,-37.8827266667,2018,11,23,4
1511208,2018-11-24,1.0,8.0,2,144.735345,-37.8827266667,2018,11,24,5
1511208,2018-11-25,2.0,8.0,2,144.735345,-37.8827266667,2018,11,25,6
1511208,2018-11-26,3.0,8.0,2,144.735345,-37.8827266667,2018,11,26,0
1511208,2018-11-27,4.0,8.0,2,144.735345,-37.8827266667,2018,11,27,1
1511208,2018-11-28,5.0,8.0,2,144.735345,-37.8827266667,2018,11,28,2
1511208,2018-11-29,6.0,8.0,2,144.735345,-37.8827266667,2018,11,29,3
1511208,2018-11-30,8.0,8.0,1,144.735345,-37.8827266667,2018,11,30,4
1511208,2018-12-01,4.0,8.0,2,144.735345,-37.8827266667,2018,12,1,5
1511208,2018-12-02,6.0,8.0,2,144.735345,-37.8827266667,2018,12,2,6
1511208,2018-12-03,10.0,8.0,1,144.735345,-37.8827266667,2018,12,3,0
1511208,2018-12-04,0.0,8.0,2,144.735345,-37.8827266667,2018,12,4,1
1511208,2018-12-05,0.0,8.0,2,144.735345,-37.8827266667,2018,12,5,2
1511208,2018-12-06,8.0,8.0,1,144.735345,-37.8827266667,2018,12,6,3
1511208,2018-12-07,0.0,8.0,2,144.735345,-37.8827266667,2018,12,7,4
1511208,2018-12-08,0.0,8.0,2,144.735345,-37.8827266667,2018,12,8,5
1511208,2018-12-09,8.0,8.0,1,144.735345,-37.8827266667,2018,12,9,6
1511208,2018-12-10,0.0,8.0,2,144.735345,-37.8827266667,2018,12,10,0
1511208,2018-12-11,0.0,8.0,2,144.735345,-37.8827266667,2018,12,11,1
1511208,2018-12-12,0.0,8.0,2,144.735345,-37.8827266667,2018,12,12,2
1511208,2018-12-13,0.0,8.0,2,144.735345,-37.8827266667,2018,12,13,3
1511208,2018-12-14,0.0,8.0,2,144.735345,-37.8827266667,2018,12,14,4
1511208,2018-12-15,0.0,8.0,2,144.735345,-37.8827266667,2018,12,15,5
1511208,2018-12-16,6.0,8.0,2,144.735345,-37.8827266667,2018,12,16,6
1511208,2018-12-17,8.0,8.0,1,144.735345,-37.8827266667,2018,12,17,0
1511208,2018-12-18,0.0,8.0,2,144.735345,-37.8827266667,2018,12,18,1
1511208,2018-12-19,0.75,8.0,2,144.735345,-37.8827266667,2018,12,19,2
1511208,2018-12-20,1.5,8.0,2,144.735345,-37.8827266667,2018,12,20,3
1511208,2018-12-21,2.25,8.0,2,144.735345,-37.8827266667,2018,12,21,4
1511208,2018-12-22,3.0,8.0,2,144.735345,-37.8827266667,2018,12,22,5
1511208,2018-12-23,3.75,8.0,2,144.735345,-37.8827266667,2018,12,23,6
1511208,2018-12-24,4.5,8.0,2,144.735345,-37.8827266667,2018,12,24,0
1511208,2018-12-25,5.25,8.0,2,144.735345,-37.8827266667,2018,12,25,1
1511208,2018-12-26,6.0,8.0,2,144.735345,-37.8827266667,2018,12,26,2
1511208,2018-12-27,6.0,8.0,2,144.735345,-37.8827266667,2018,12,27,3
1511208,2018-12-28,8.0,8.0,1,144.735345,-37.8827266667,2018,12,28,4
1511208,2018-12-29,0.0,8.0,2,144.735345,-37.8827266667,2018,12,29,5
1511208,2018-12-30,0.0,8.0,2,144.735345,-37.8827266667,2018,12,30,6
1511208,2018-12-31,6.0,8.0,2,144.735345,-37.8827266667,2018,12,31,0
1511208,2019-01-01,8.0,8.0,1,144.735345,-37.8827266667,2019,1,1,1
1511208,2019-01-02,0.0,8.0,2,144.735345,-37.8827266667,2019,1,2,2
1511208,2019-01-03,6.0,8.0,2,144.735345,-37.8827266667,2019,1,3,3
1511208,2019-01-04,8.0,8.0,1,144.735345,-37.8827266667,2019,1,4,4
1511208,2019-01-05,0.0,8.0,2,144.735345,-37.8827266667,2019,1,5,5
1511208,2019-01-06,0.0,8.0,2,144.735345,-37.8827266667,2019,1,6,6
1511208,2019-01-07,0.0,8.0,2,144.735345,-37.8827266667,2019,1,7,0
1511208,2019-01-08,8.0,8.0,1,144.735345,-37.8827266667,2019,1,8,1
1511208,2019-01-09,0.0,8.0,2,144.735345,-37.8827266667,2019,1,9,2
1511208,2019-01-10,0.0,8.0,2,144.735345,-37.8827266667,2019,1,10,3
1511208,2019-01-11,0.0,8.0,2,144.735345,-37.8827266667,2019,1,11,4
1511208,2019-01-12,0.0,8.0,2,144.735345,-37.8827266667,2019,1,12,5
1511208,2019-01-13,0.0,8.0,2,144.735345,-37.8827266667,2019,1,13,6
1511208,2019-01-14,0.0,8.0,2,144.735345,-37.8827266667,2019,1,14,0
1511208,2019-01-15,0.0,8.0,2,144.735345,-37.8827266667,2019,1,15,1
1511208,2019-01-16,0.0,8.0,2,144.735345,-37.8827266667,2019,1,16,2
1511208,2019-01-17,0.0,8.0,2,144.735345,-37.8827266667,2019,1,17,3
1511208,2019-01-18,0.0,8.0,2,144.735345,-37.8827266667,2019,1,18,4
1511208,2019-01-19,0.0,8.0,2,144.735345,-37.8827266667,2019,1,19,5
1511208,2019-01-20,0.0,8.0,2,144.735345,-37.8827266667,2019,1,20,6
1511208,2019-01-21,0.0,8.0,2,144.735345,-37.8827266667,2019,1,21,0
1511208,2019-01-22,0.0,8.0,2,144.735345,-37.8827266667,2019,1,22,1
1511208,2019-01-23,0.0,8.0,2,144.735345,-37.8827266667,2019,1,23,2
1511208,2019-01-24,0.0,8.0,2,144.735345,-37.8827266667,2019,1,24,3
1511208,2019-01-25,0.0,8.0,2,144.735345,-37.8827266667,2019,1,25,4
1511208,2019-01-26,0.0,8.0,2,144.735345,-37.8827266667,2019,1,26,5
1511208,2019-01-27,0.0,8.0,2,144.735345,-37.8827266667,2019,1,27,6
1511208,2019-01-28,0.0,8.0,2,144.735345,-37.8827266667,2019,1,28,0
1511208,2019-01-29,0.0,8.0,2,144.735345,-37.8827266667,2019,1,29,1
1511208,2019-01-30,0.0,8.0,2,144.735345,-37.8827266667,2019,1,30,2
1511208,2019-01-31,0.0,8.0,2,144.735345,-37.8827266667,2019,1,31,3
1511208,2019-02-01,0.38095238095238093,8.0,2,144.735345,-37.8827266667,2019,2,1,4
1511208,2019-02-02,0.7619047619047619,8.0,2,144.735345,-37.8827266667,2019,2,2,5
1511208,2019-02-03,1.1428571428571428,8.0,2,144.735345,-37.8827266667,2019,2,3,6
1511208,2019-02-04,1.5238095238095237,8.0,2,144.735345,-37.8827266667,2019,2,4,0
1511208,2019-02-05,1.9047619047619047,8.0,2,144.735345,-37.8827266667,2019,2,5,1
1511208,2019-02-06,2.2857142857142856,8.0,2,144.735345,-37.8827266667,2019,2,6,2
1511208,2019-02-07,2.6666666666666665,8.0,2,144.735345,-37.8827266667,2019,2,7,3
1511208,2019-02-08,3.0476190476190474,8.0,2,144.735345,-37.8827266667,2019,2,8,4
1511208,2019-02-09,3.4285714285714284,8.0,2,144.735345,-37.8827266667,2019,2,9,5
1511208,2019-02-10,3.8095238095238093,8.0,2,144.735345,-37.8827266667,2019,2,10,6
1511208,2019-02-11,4.19047619047619,8.0,2,144.735345,-37.8827266667,2019,2,11,0
1511208,2019-02-12,4.571428571428571,8.0,2,144.735345,-37.8827266667,2019,2,12,1
1511208,2019-02-13,4.9523809523809526,8.0,2,144.735345,-37.8827266667,2019,2,13,2
1511208,2019-02-14,5.333333333333333,8.0,2,144.735345,-37.8827266667,2019,2,14,3
1511208,2019-02-15,5.7142857142857135,8.0,2,144.735345,-37.8827266667,2019,2,15,4
1511208,2019-02-16,6.095238095238095,8.0,2,144.735345,-37.8827266667,2019,2,16,5
1511208,2019-02-17,6.476190476190476,8.0,2,144.735345,-37.8827266667,2019,2,17,6
1511208,2019-02-18,6.857142857142857,8.0,2,144.735345,-37.8827266667,2019,2,18,0
1511208,2019-02-19,7.238095238095237,8.0,2,144.735345,-37.8827266667,2019,2,19,1
1511208,2019-02-20,7.619047619047619,8.0,2,144.735345,-37.8827266667,2019,2,20,2
1511208,2019-02-21,8.0,8.0,1,144.735345,-37.8827266667,2019,2,21,3
1511208,2019-02-22,0.0,8.0,2,144.735345,-37.8827266667,2019,2,22,4
1511208,2019-02-23,0.0,8.0,2,144.735345,-37.8827266667,2019,2,23,5
1511208,2019-02-24,6.0,8.0,2,144.735345,-37.8827266667,2019,2,24,6
1511208,2019-02-25,6.0,8.0,2,144.735345,-37.8827266667,2019,2,25,0
1511208,2019-02-26,8.0,8.0,1,144.735345,-37.8827266667,2019,2,26,1
1511208,2019-02-27,4.0,8.0,1,144.735345,-37.8827266667,2019,2,27,2
1511208,2019-02-28,0.0,8.0,2,144.735345,-37.8827266667,2019,2,28,3
1511208,2019-03-01,0.0,8.0,2,144.735345,-37.8827266667,2019,3,1,4
1511208,2019-03-02,0.0,8.0,2,144.735345,-37.8827266667,2019,3,2,5
1511208,2019-03-03,0.0,8.0,2,144.735345,-37.8827266667,2019,3,3,6
1511208,2019-03-04,8.0,8.0,1,144.735345,-37.8827266667,2019,3,4,0
1511208,2019-03-05,0.0,8.0,2,144.735345,-37.8827266667,2019,3,5,1
1511208,2019-03-06,0.0,8.0,2,144.735345,-37.8827266667,2019,3,6,2
1511208,2019-03-07,0.0,8.0,2,144.735345,-37.8827266667,2019,3,7,3
1511208,2019-03-08,8.0,8.0,1,144.735345,-37.8827266667,2019,3,8,4
1511208,2019-03-09,0.0,8.0,2,144.735345,-37.8827266667,2019,3,9,5
1511208,2019-03-10,0.0,8.0,2,144.735345,-37.8827266667,2019,3,10,6
1511208,2019-03-11,0.0,8.0,2,144.735345,-37.8827266667,2019,3,11,0
1511208,2019-03-12,8.0,8.0,1,144.735345,-37.8827266667,2019,3,12,1
1511208,2019-03-13,0.0,8.0,2,144.735345,-37.8827266667,2019,3,13,2
1511208,2019-03-14,0.0,8.0,2,144.735345,-37.8827266667,2019,3,14,3
1511208,2019-03-15,0.0,8.0,2,144.735345,-37.8827266667,2019,3,15,4
1511208,2019-03-16,0.0,8.0,2,144.735345,-37.8827266667,2019,3,16,5
1511208,2019-03-17,0.0,8.0,2,144.735345,-37.8827266667,2019,3,17,6
1511208,2019-03-18,0.0,8.0,2,144.735345,-37.8827266667,2019,3,18,0
1511208,2019-03-19,8.0,8.0,1,144.735345,-37.8827266667,2019,3,19,1
1511208,2019-03-20,0.0,8.0,2,144.735345,-37.8827266667,2019,3,20,2
1511208,2019-03-21,8.0,8.0,1,144.735345,-37.8827266667,2019,3,21,3
1511208,2019-03-22,0.0,8.0,2,144.735345,-37.8827266667,2019,3,22,4
1511208,2019-03-23,0.0,8.0,2,144.735345,-37.8827266667,2019,3,23,5
1511208,2019-03-24,0.0,8.0,2,144.735345,-37.8827266667,2019,3,24,6
1511208,2019-03-25,8.0,8.0,1,144.735345,-37.8827266667,2019,3,25,0
1511208,2019-03-26,0.0,8.0,2,144.735345,-37.8827266667,2019,3,26,1
1511208,2019-03-27,0.0,8.0,2,144.735345,-37.8827266667,2019,3,27,2
1511208,2019-03-28,0.0,8.0,2,144.735345,-37.8827266667,2019,3,28,3
1511208,2019-03-29,6.0,8.0,2,144.735345,-37.8827266667,2019,3,29,4
1511208,2019-03-30,0.0,8.0,2,144.735345,-37.8827266667,2019,3,30,5
1511208,2019-03-31,0.0,8.0,2,144.735345,-37.8827266667,2019,3,31,6
1511208,2019-04-01,0.0,8.0,2,144.735345,-37.8827266667,2019,4,1,0
1511208,2019-04-02,8.0,8.0,1,144.735345,-37.8827266667,2019,4,2,1
1511208,2019-04-03,0.0,8.0,2,144.735345,-37.8827266667,2019,4,3,2
1511208,2019-04-04,0.0,8.0,2,144.735345,-37.8827266667,2019,4,4,3
1511208,2019-04-05,4.0,8.0,2,144.735345,-37.8827266667,2019,4,5,4
1511208,2019-04-06,0.0,8.0,2,144.735345,-37.8827266667,2019,4,6,5
1511208,2019-04-07,6.0,8.0,2,144.735345,-37.8827266667,2019,4,7,6
1511208,2019-04-08,6.0,8.0,2,144.735345,-37.8827266667,2019,4,8,0
1511208,2019-04-09,0.0,8.0,2,144.735345,-37.8827266667,2019,4,9,1
1511208,2019-04-10,2.0,8.0,2,144.735345,-37.8827266667,2019,4,10,2
1511208,2019-04-11,6.0,8.0,2,144.735345,-37.8827266667,2019,4,11,3
1511208,2019-04-12,8.0,8.0,1,144.735345,-37.8827266667,2019,4,12,4
1511208,2019-04-13,0.0,8.0,2,144.735345,-37.8827266667,2019,4,13,5
1511208,2019-04-14,0.0,8.0,2,144.735345,-37.8827266667,2019,4,14,6
1511208,2019-04-15,6.0,8.0,2,144.735345,-37.8827266667,2019,4,15,0
1511208,2019-04-16,8.0,8.0,1,144.735345,-37.8827266667,2019,4,16,1
1511208,2019-04-17,0.0,8.0,2,144.735345,-37.8827266667,2019,4,17,2
1511208,2019-04-18,0.0,8.0,2,144.735345,-37.8827266667,2019,4,18,3
1511208,2019-04-19,0.0,8.0,2,144.735345,-37.8827266667,2019,4,19,4
1511208,2019-04-20,8.0,8.0,1,144.735345,-37.8827266667,2019,4,20,5
1511208,2019-04-21,2.0,8.0,2,144.735345,-37.8827266667,2019,4,21,6
1511208,2019-04-22,2.0,8.0,2,144.735345,-37.8827266667,2019,4,22,0
1511208,2019-04-23,6.0,8.0,2,144.735345,-37.8827266667,2019,4,23,1
1511208,2019-04-24,8.0,8.0,1,144.735345,-37.8827266667,2019,4,24,2
1511208,2019-04-25,0.0,8.0,2,144.735345,-37.8827266667,2019,4,25,3
1511208,2019-04-26,0.0,8.0,2,144.735345,-37.8827266667,2019,4,26,4
1511208,2019-04-27,0.0,8.0,2,144.735345,-37.8827266667,2019,4,27,5
1511208,2019-04-28,0.0,8.0,2,144.735345,-37.8827266667,2019,4,28,6
1511208,2019-04-29,8.0,8.0,1,144.735345,-37.8827266667,2019,4,29,0
1511208,2019-04-30,0.0,8.0,2,144.735345,-37.8827266667,2019,4,30,1
1511208,2019-05-01,0.0,8.0,2,144.735345,-37.8827266667,2019,5,1,2
1511208,2019-05-02,6.0,8.0,2,144.735345,-37.8827266667,2019,5,2,3
1511208,2019-05-03,8.0,8.0,1,144.735345,-37.8827266667,2019,5,3,4
1511208,2019-05-04,0.0,8.0,2,144.735345,-37.8827266667,2019,5,4,5
1511208,2019-05-05,6.0,8.0,2,144.735345,-37.8827266667,2019,5,5,6
1511208,2019-05-06,6.0,8.0,2,144.735345,-37.8827266667,2019,5,6,0
1511208,2019-05-07,3.0,8.0,2,144.735345,-37.8827266667,2019,5,7,1
1511208,2019-05-08,0.0,8.0,2,144.735345,-37.8827266667,2019,5,8,2
1511208,2019-05-09,0.0,8.0,2,144.735345,-37.8827266667,2019,5,9,3
1511208,2019-05-10,0.0,8.0,2,144.735345,-37.8827266667,2019,5,10,4
1511208,2019-05-11,0.0,8.0,2,144.735345,-37.8827266667,2019,5,11,5
1511208,2019-05-12,0.0,8.0,2,144.735345,-37.8827266667,2019,5,12,6
1511208,2019-05-13,4.0,8.0,2,144.735345,-37.8827266667,2019,5,13,0
1511208,2019-05-14,8.0,8.0,1,144.735345,-37.8827266667,2019,5,14,1
1511208,2019-05-15,0.0,8.0,2,144.735345,-37.8827266667,2019,5,15,2
1511208,2019-05-16,0.0,8.0,2,144.735345,-37.8827266667,2019,5,16,3
1511208,2019-05-17,4.0,8.0,2,144.735345,-37.8827266667,2019,5,17,4
1511208,2019-05-18,0.0,8.0,2,144.735345,-37.8827266667,2019,5,18,5
1511208,2019-05-19,2.0,8.0,2,144.735345,-37.8827266667,2019,5,19,6
1511208,2019-05-20,4.0,8.0,2,144.735345,-37.8827266667,2019,5,20,0
1511208,2019-05-21,8.0,8.0,1,144.735345,-37.8827266667,2019,5,21,1
1511208,2019-05-22,4.0,8.0,1,144.735345,-37.8827266667,2019,5,22,2
1511208,2019-05-23,0.0,8.0,2,144.735345,-37.8827266667,2019,5,23,3
1511208,2019-05-24,6.0,8.0,2,144.735345,-37.8827266667,2019,5,24,4
1511208,2019-05-25,0.0,8.0,2,144.735345,-37.8827266667,2019,5,25,5
1511208,2019-05-26,0.0,8.0,2,144.735345,-37.8827266667,2019,5,26,6
1511208,2019-05-27,4.0,8.0,0,144.735345,-37.8827266667,2019,5,27,0
1511208,2019-05-28,0.0,8.0,2,144.735345,-37.8827266667,2019,5,28,1
1511208,2019-05-29,0.0,8.0,2,144.735345,-37.8827266667,2019,5,29,2
1511208,2019-05-30,0.0,8.0,2,144.735345,-37.8827266667,2019,5,30,3
1511208,2019-05-31,4.0,8.0,2,144.735345,-37.8827266667,2019,5,31,4
1511208,2019-06-01,0.0,8.0,2,144.735345,-37.8827266667,2019,6,1,5
1511208,2019-06-02,0.0,8.0,2,144.735345,-37.8827266667,2019,6,2,6
1511208,2019-06-03,6.0,8.0,2,144.735345,-37.8827266667,2019,6,3,0
1511208,2019-06-04,8.0,8.0,1,144.735345,-37.8827266667,2019,6,4,1
1511208,2019-06-05,0.0,8.0,2,144.735345,-37.8827266667,2019,6,5,2
1511208,2019-06-06,0.0,8.0,2,144.735345,-37.8827266667,2019,6,6,3
1511208,2019-06-07,6.0,8.0,2,144.735345,-37.8827266667,2019,6,7,4
1511208,2019-06-08,0.0,8.0,2,144.735345,-37.8827266667,2019,6,8,5
1511208,2019-06-09,0.0,8.0,2,144.735345,-37.8827266667,2019,6,9,6
1511208,2019-06-10,10.0,8.0,1,144.735345,-37.8827266667,2019,6,10,0
1511208,2019-06-11,10.0,8.0,1,144.735345,-37.8827266667,2019,6,11,1
1511208,2019-06-12,10.0,8.0,1,144.735345,-37.8827266667,2019,6,12,2
1511208,2019-06-13,0.0,8.0,2,144.735345,-37.8827266667,2019,6,13,3
1511208,2019-06-14,10.0,8.0,1,144.735345,-37.8827266667,2019,6,14,4
1511208,2019-06-15,10.0,8.0,1,144.735345,-37.8827266667,2019,6,15,5
1511208,2019-06-16,10.0,8.0,0,144.735345,-37.8827266667,2019,6,16,6
1511208,2019-06-17,10.0,8.0,1,144.735345,-37.8827266667,2019,6,17,0
1511208,2019-06-18,10.0,8.0,1,144.735345,-37.8827266667,2019,6,18,1
1511208,2019-06-19,10.0,8.0,1,144.735345,-37.8827266667,2019,6,19,2
1511208,2019-06-20,10.0,8.0,1,144.735345,-37.8827266667,2019,6,20,3
1511208,2019-06-21,10.0,8.0,1,144.735345,-37.8827266667,2019,6,21,4
1511208,2019-06-22,10.0,8.0,1,144.735345,-37.8827266667,2019,6,22,5
1511208,2019-06-23,10.0,8.0,1,144.735345,-37.8827266667,2019,6,23,6
1511208,2019-06-24,10.0,8.0,1,144.735345,-37.8827266667,2019,6,24,0
1511208,2019-06-25,10.0,8.0,1,144.735345,-37.8827266667,2019,6,25,1
1511208,2019-06-26,10.0,8.0,1,144.735345,-37.8827266667,2019,6,26,2
1511208,2019-06-27,10.0,8.0,1,144.735345,-37.8827266667,2019,6,27,3
1511208,2019-06-28,10.0,8.0,1,144.735345,-37.8827266667,2019,6,28,4
1511208,2019-06-29,10.0,8.0,1,144.735345,-37.8827266667,2019,6,29,5
1511208,2019-06-30,10.0,8.0,1,144.735345,-37.8827266667,2019,6,30,6
1511208,2019-07-01,10.0,8.0,1,144.735345,-37.8827266667,2019,7,1,0
1511208,2019-07-02,10.0,8.0,1,144.735345,-37.8827266667,2019,7,2,1
1511208,2019-07-03,10.0,8.0,1,144.735345,-37.8827266667,2019,7,3,2
1511208,2019-07-04,10.0,8.0,1,144.735345,-37.8827266667,2019,7,4,3
1511208,2019-07-05,10.0,8.0,1,144.735345,-37.8827266667,2019,7,5,4
1511208,2019-07-06,10.0,8.0,1,144.735345,-37.8827266667,2019,7,6,5
1511208,2019-07-07,10.0,8.0,1,144.735345,-37.8827266667,2019,7,7,6
1511208,2019-07-08,10.0,8.0,1,144.735345,-37.8827266667,2019,7,8,0
1511208,2019-07-09,10.0,8.0,1,144.735345,-37.8827266667,2019,7,9,1
1511208,2019-07-10,0.0,8.0,0,144.735345,-37.8827266667,2019,7,10,2
1511208,2019-07-11,0.0,8.0,0,144.735345,-37.8827266667,2019,7,11,3
1511208,2019-07-12,0.0,8.0,0,144.735345,-37.8827266667,2019,7,12,4
1511208,2019-07-13,0.0,8.0,0,144.735345,-37.8827266667,2019,7,13,5
1511208,2019-07-14,0.0,8.0,0,144.735345,-37.8827266667,2019,7,14,6
